2023-12-02 22:06:12.718861|3.10875,0.00125|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-02 22:08:12.780468|6.81375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:10:12.793510|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 22:12:12.892486|0.0,0.005|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:14:12.993136|6.80875,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:16:13.000475|1.50125,0.0|0.0,0.0|0.0,0.0|0.0,-0.00125
2023-12-02 22:18:13.101202|0.0,0.455|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:20:13.108474|6.9750000000000005,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:22:13.209630|0.0,0.44375000000000003|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-02 22:24:13.216462|5.62625,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 22:26:13.263398|4.23125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:28:13.324482|0.0,0.0525|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-02 22:30:13.337013|1.04125,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-02 22:32:13.432466|0.0,0.45125|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-02 22:34:13.533061|6.9925,0.0|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-02 22:36:13.540462|0.0,0.2125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:38:13.641410|0.0,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:40:13.648413|0.0,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:42:13.712474|0.5962500000000001,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-02 22:44:13.760474|0.0,0.2725|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:46:13.807794|3.13125,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 22:48:13.868455|0.5437500000000001,0.0|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-02 22:50:13.881154|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 22:52:13.980485|6.640000000000001,0.0|0.0,0.0|0.0,-0.00125|0.00125,0.0
2023-12-02 22:54:14.081487|0.0,0.4525|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-02 22:56:14.088488|0.74375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 22:58:14.189539|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:00:14.200400|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:02:14.301518|0.8775000000000001,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:04:14.308504|2.69125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:06:14.357014|0.72,0.00125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:08:14.416481|0.69125,0.0|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-02 23:10:14.429658|0.0,0.46375|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:12:14.524470|3.5325,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:14:14.625348|0.0,0.05625|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-02 23:16:14.632436|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-02 23:18:14.733350|7.6175,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:20:14.740390|0.5750000000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:22:14.800762|0.0,0.00125|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-02 23:24:14.848462|1.43375,-0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:26:14.896771|1.53,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:28:14.956455|0.075,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:30:14.970562|7.7250000000000005,0.0|0.0,0.0|0.0,0.00125|0.0,0.00125
2023-12-02 23:32:15.064453|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:34:15.165397|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:36:15.172456|4.93375,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-02 23:38:15.273658|3.25625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:40:15.280460|0.0,0.45625|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:42:15.381141|0.74,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:44:15.482238|0.765,0.0|0.0,0.0|0.0,0.0|0.0025,0.00125
2023-12-02 23:46:15.531255|2.295,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-02 23:48:15.536461|0.0,0.0|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-02 23:50:15.550486|0.0,0.4575|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:52:15.651425|0.0,0.4375|0.0,0.0|0.0,0.0|0.00125,-0.00125
2023-12-02 23:54:15.664454|0.105,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:56:15.713358|1.6287500000000001,-0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-02 23:58:15.814073|5.86,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:00:15.828483|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:02:15.920471|6.90875,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:04:16.020933|0.0,0.145|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 00:06:16.070525|0.8175,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:08:16.171297|0.0,0.005|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:10:16.176456|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:12:16.277668|0.0,0.44|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:14:16.379061|0.76625,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:16:16.428860|0.765,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:18:16.432441|1.5725,0.00125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:20:16.446534|0.0,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:22:16.547703|6.305,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:24:16.648411|0.145,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:26:16.688453|0.72875,0.0|0.0,0.00125|0.0,0.00125|0.00125,0.0
2023-12-03 00:28:16.789352|0.0,0.01125|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-03 00:30:16.804325|0.7775,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:32:16.905399|0.17125,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 00:34:16.944453|0.46875,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 00:36:16.995849|0.6637500000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 00:38:17.097110|1.34375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:40:17.112023|0.07125000000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:42:17.200463|4.465,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:44:17.301349|0.0,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 00:46:17.351735|0.0,0.46|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 00:48:17.452444|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:50:17.456331|5.8725000000000005,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:52:17.558479|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 00:54:17.659191|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 00:56:17.709968|4.1775,0.00125|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-03 00:58:17.712487|6.45375,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 01:00:17.727611|0.32,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:02:17.828329|7.4425,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:04:17.929176|0.0,0.0025|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 01:06:17.968421|0.0,0.455|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:08:18.069349|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:10:18.084784|0.5475,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 01:12:18.185354|4.43375,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:14:18.224483|0.4025,0.0|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 01:16:18.276536|0.0,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 01:18:18.377407|1.24875,0.0|0.0,0.00125|0.0,0.00125|0.0,0.0
2023-12-03 01:20:18.392953|0.0,0.17375000000000002|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:22:18.480462|2.4425,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:24:18.581214|0.57125,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:26:18.632783|0.0,0.46|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:28:18.733586|0.36125,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:30:18.736334|0.7312500000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:32:18.837424|1.5175,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:34:18.938515|1.4325,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:36:18.991072|6.545,0.0|0.0,-0.00125|0.0,0.0|0.0,-0.00125
2023-12-03 01:38:19.056464|0.0,0.3225|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:40:19.072647|0.0,0.39625|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:42:19.173361|0.13,0.0|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-03 01:44:19.273942|2.96,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:46:19.312456|0.20625000000000002,0.0|0.0,0.0|0.00125,0.0|0.0,0.00125
2023-12-03 01:48:19.376465|1.09625,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 01:50:19.392775|0.68125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:52:19.493468|0.19625,0.4375|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 01:54:19.568448|0.0,0.06625|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 01:56:19.621547|6.74875,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 01:58:19.722136|0.7525000000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:00:19.739058|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 02:02:19.824456|4.54375,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 02:04:19.888462|1.9225,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 02:06:19.941919|5.5062500000000005,0.0|0.0,0.0|0.0,0.0|0.0025,0.0
2023-12-03 02:08:20.042765|0.0,0.28125|0.0,0.00125|0.0,0.00125|0.00125,0.0
2023-12-03 02:10:20.061340|0.21,0.20375000000000001|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:12:20.144450|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:14:20.245374|0.47250000000000003,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:16:20.299197|0.0,0.40875|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:18:20.336443|4.89625,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 02:20:20.353575|0.315,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 02:22:20.454257|6.5912500000000005,0.0|0.0,0.0|0.0,0.00125|0.00125,0.00125
2023-12-03 02:24:20.555153|0.81,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:26:20.592436|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:28:20.656448|0.45625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:30:20.673931|3.665,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:32:20.775790|0.15875,0.33875|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:34:20.848441|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:36:20.902559|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:38:21.003266|5.5675,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:40:21.021984|0.0425,0.425|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 02:42:21.104459|0.0,0.0|0.0,0.0|0.00125,0.00125|0.0,0.0
2023-12-03 02:44:21.168455|1.03125,0.0|0.0,0.0|0.0,0.00125|0.0,0.00125
2023-12-03 02:46:21.223105|0.0,0.425|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:48:21.323622|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-03 02:50:21.341688|0.0,0.33125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 02:52:21.424455|0.20750000000000002,0.42625|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 02:54:21.524936|0.0,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 02:56:21.580792|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 02:58:21.616456|0.39375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:00:21.635099|0.95625,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 03:02:21.736335|0.0,0.1775|0.0,0.0|0.0,-0.00125|0.00125,0.0
2023-12-03 03:04:21.836998|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:06:21.872455|0.0,0.00125|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 03:08:21.936464|6.24875,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 03:10:21.954664|6.296250000000001,0.00125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 03:12:22.056779|0.06,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:14:22.128452|1.82375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:16:22.183175|0.0,0.00125|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 03:18:22.284430|0.43875000000000003,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:20:22.303037|0.77,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:22:22.384470|0.0,0.0|0.0,-0.00125|0.0,0.00125|0.00125,0.0
2023-12-03 03:24:22.448484|0.0,0.105|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:26:22.504445|0.2275,0.43625|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:28:22.605134|0.0,0.26625|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:30:22.624215|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 03:32:22.704457|6.11,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:34:22.805378|0.0,0.14375000000000002|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:36:22.860800|0.0,0.1575|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 03:38:22.896451|5.095,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:40:22.916360|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 03:42:23.018763|0.0,0.3575|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 03:44:23.119737|0.40125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:46:23.152463|3.75375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:48:23.216469|0.2625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:50:23.235677|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:52:23.336655|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 03:54:23.408440|0.0,0.43625|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 03:56:23.466228|0.9025,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 03:58:23.567647|4.62375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:00:23.587946|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 04:02:23.664461|2.2825,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:04:23.728473|0.75125,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 04:06:23.784780|0.2925,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:08:23.885521|0.89375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:10:23.905194|0.4825,0.0|0.0,-0.00125|0.0,0.0|0.00375,0.0
2023-12-03 04:12:23.984471|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 04:14:24.085522|0.7212500000000001,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:16:24.142885|1.50125,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:18:24.176467|0.0,0.21625|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-03 04:20:24.196438|0.02625,0.0|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-03 04:22:24.297040|0.48125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:24:24.398066|0.96,0.0|0.0,0.0|0.0,0.0|0.0025,0.0
2023-12-03 04:26:24.432486|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:28:24.496465|0.0,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 04:30:24.516791|1.6625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:32:24.617763|2.84625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:34:24.688431|4.5075,0.0|0.0,0.0|0.0,0.00125|0.0,0.00125
2023-12-03 04:36:24.746238|0.0,0.0|0.0,0.00125|0.0,0.0|0.00125,0.00125
2023-12-03 04:38:24.847060|6.14875,0.0|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-03 04:40:24.867931|0.0,0.0|0.0,0.0|0.0,0.00125|0.00125,0.0
2023-12-03 04:42:24.944466|2.3025,0.0|0.0,-0.00125|0.0,0.0|0.0,0.00125
2023-12-03 04:44:25.008449|0.0,0.03125|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 04:46:25.066606|5.1850000000000005,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:48:25.167616|0.55875,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 04:50:25.188175|5.11875,0.0|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-03 04:52:25.264473|2.80625,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:54:25.365341|1.34625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 04:56:25.423875|0.0,0.21|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 04:58:25.456460|0.0,0.42|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:00:25.477440|0.27125,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 05:02:25.577911|0.3075,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:04:25.679152|0.095,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:06:25.712472|3.645,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:08:25.776461|0.94625,0.00125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:10:25.797638|0.0,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 05:12:25.898279|0.0,0.255|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:14:25.968446|1.20125,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:16:26.027234|0.9125,0.0|0.0,0.00125|0.00125,0.0|0.00125,0.0
2023-12-03 05:18:26.127982|0.0,0.00125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:20:26.149932|0.0,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:22:26.224447|0.42,0.425|0.0,0.0|0.0,0.0|0.0025,0.0
2023-12-03 05:24:26.288442|0.0,0.195|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:26:26.347610|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 05:28:26.448059|0.09375,0.2475|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:30:26.470189|0.44375000000000003,0.00125|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 05:32:26.544454|6.2425,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:34:26.645350|0.555,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:36:26.704795|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 05:38:26.800765|0.29875,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:40:26.820915|0.0,0.42375|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:42:26.921429|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 05:44:27.022704|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:46:27.082220|0.48125,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:48:27.183042|6.03875,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:50:27.205913|4.165,0.00125|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 05:52:27.307205|0.0,0.41875|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:54:27.407908|5.9525,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 05:56:27.468662|0.0,0.085|0.0,0.00125|0.0,0.0|0.0,0.00125
2023-12-03 05:58:27.569554|0.39625,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:00:27.592240|0.0,0.43375|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:02:27.692785|0.0,0.43125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:04:27.793538|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:06:27.853921|6.20375,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:08:27.952450|0.0,0.34875|0.0,-0.00125|0.0,0.0|0.00125,0.0
2023-12-03 06:10:27.976408|0.0,0.00125|0.0,0.0|0.0,0.0|0.00125,0.00125
2023-12-03 06:12:28.077925|0.0,0.4225|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 06:14:28.178701|0.0,0.0025|0.0,0.00125|0.0,0.0|0.00125,0.0
2023-12-03 06:16:28.208446|0.0,0.00125|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 06:18:28.272462|0.6687500000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:20:28.295761|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:22:28.396512|0.0,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:24:28.464481|0.0,0.18875|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 06:26:28.525476|4.19125,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:28:28.626022|5.8325000000000005,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:30:28.628373|0.055,0.40125|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 06:32:28.720457|4.075,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:34:28.784466|0.615,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 06:36:28.845695|5.50375,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:38:28.947072|0.0,0.43|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 06:40:28.949688|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:42:29.040454|0.0,0.38875|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:44:29.141346|0.59125,0.0|0.0,0.00125|0.0,0.0|0.0,0.0
2023-12-03 06:46:29.203045|0.0,0.0|0.0,-0.00125|0.0,0.0|0.00125,0.0
2023-12-03 06:48:29.232478|0.61,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:50:36.153334|0.6675,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:52:36.177924|0.0,0.0|0.0,0.0|0.0,0.0025|0.0,0.0
2023-12-03 06:54:36.278632|0.0,0.00125|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 06:56:36.339745|0.0,0.0|0.0,0.0|0.0,0.0|0.0,-0.00125
2023-12-03 06:58:36.440988|0.0,0.42375|0.0,0.0|0.0,-0.00125|0.0,0.00125
2023-12-03 07:00:36.442182|0.65625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:02:36.543059|0.0,0.0|0.0,0.0|0.0,0.0|0.0,0.00125
2023-12-03 07:04:36.592505|3.98375,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 07:06:36.653351|0.0025,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:08:36.754164|0.40625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:10:36.756532|5.53625,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:12:36.857704|0.305,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:14:36.958245|1.04875,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:16:37.019623|0.8512500000000001,0.0|0.0,0.0|0.0,0.0|0.0,0.0
2023-12-03 07:18:37.120453|0.0,0.42|0.0,0.0|0.0,0.00125|0.0,0.00125
2023-12-03 07:20:37.121955|0.78125,0.0|0.0,0.0|0.0,0.00125|0.0,0.0
2023-12-03 07:22:37.223135|4.81375,0.0|0.0,0.0|0.0,0.0|0.00125,0.0
2023-12-03 07:24:37.296452|0.4575,0.0|0.0,0.0|0.0,0.0|0.00125,0.00125
